Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,,,System.Net.Http 4.3.4,,,,,"System.Net.Http, 4.3.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,,,,,,,,Current target framework: net9.0-windows Recommended target framework: net10.0--windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,57,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""protocol""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,54,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((bool)(this[""protocol""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,45,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""port""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,42,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((int)(this[""port""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,33,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""address""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,30,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""address""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,15,81,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Plugin_Settings.Designer.cs,15,81,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,156,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""wishingpiece"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,155,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap wishingpiece
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,146,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""shiny"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,145,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap shiny
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,136,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""seeds"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,135,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap seeds
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,126,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""no_shiny"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,125,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap no_shiny
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,116,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""map_ioa"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,115,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap map_ioa
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,106,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""map_ct"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,105,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap map_ct
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,96,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""map"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,95,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap map
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,86,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""dyna"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,85,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap dyna
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,76,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""display_map"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,75,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap display_map
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,66,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""den_ico"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Properties\Resources.Designer.cs,65,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap den_ico
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,97,12,P:System.Windows.Forms.NumericUpDown.Text,,,,,"numbox.Select(0, numbox.Text.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,97,12,"M:System.Windows.Forms.UpDownBase.Select(System.Int32,System.Int32)",,,,,"numbox.Select(0, numbox.Text.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,91,12,M:System.Windows.Forms.TextBoxBase.SelectAll,,,,,textBox.SelectAll();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,84,16,T:System.Windows.Forms.DialogResult,,,,,"WinFormsUtil.Error(""This method requires Z3. Please add Z3 to your path."" + Environment.NewLine + ex.Message, ""Cannot calculate seed"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,80,16,T:System.Windows.Forms.TextBox,,,,,"SeedResult.Text = FindFirstSeed(seeds, ivs);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,80,16,P:System.Windows.Forms.TextBox.Text,,,,,"SeedResult.Text = FindFirstSeed(seeds, ivs);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,76,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,75,12,T:System.Windows.Forms.TextBox,,,,,"uint pid = uint.Parse(PIDBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,75,12,P:System.Windows.Forms.TextBox.Text,,,,,"uint pid = uint.Parse(PIDBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,74,12,T:System.Windows.Forms.TextBox,,,,,"uint ec = uint.Parse(ECBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,74,12,P:System.Windows.Forms.TextBox.Text,,,,,"uint ec = uint.Parse(ECBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,73,12,T:System.Windows.Forms.TextBox,,,,,if (PIDBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,73,12,P:System.Windows.Forms.TextBox.Text,,,,,if (PIDBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,72,12,T:System.Windows.Forms.TextBox,,,,,if (ECBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,72,12,P:System.Windows.Forms.TextBox.Text,,,,,if (ECBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,51,16,T:System.Windows.Forms.TextBox,,,,,"SeedResult.Text = FindFirstSeed(seeds, ivs);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,51,16,P:System.Windows.Forms.TextBox.Text,,,,,"SeedResult.Text = FindFirstSeed(seeds, ivs);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,T:System.Windows.Forms.NumericUpDown,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,49,16,P:System.Windows.Forms.NumericUpDown.Value,,,,,"int[] ivs = { (int)minHP.Value, (int)minAtk.Value, (int)minDef.Value, (int)minSpa.Value, (int)minSpd.Value, (int)MinSpe.Value, };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,48,16,T:System.Windows.Forms.TextBox,,,,,"uint pid = uint.Parse(PIDBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,48,16,P:System.Windows.Forms.TextBox.Text,,,,,"uint pid = uint.Parse(PIDBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,47,16,T:System.Windows.Forms.TextBox,,,,,"uint ec = uint.Parse(ECBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,47,16,P:System.Windows.Forms.TextBox.Text,,,,,"uint ec = uint.Parse(ECBox.Text, System.Globalization.NumberStyles.HexNumber);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,46,16,T:System.Windows.Forms.TextBox,,,,,if (PIDBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,46,16,P:System.Windows.Forms.TextBox.Text,,,,,if (PIDBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,45,16,T:System.Windows.Forms.TextBox,,,,,if (ECBox.Text.Length == 0) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PKHeX_Raid_Plugin\PKHeX_Raid_Plugin.csproj,File,PKHeX_Raid_Plugin\Forms\SeedFinder.cs,45,16,P:System.Windows.Forms.TextBox.Text,,,,,if (ECBox.Text.Length == 0) return;
